PropertyID,PropType,Address,District,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
239903,Residential,3349 S 8TH ST,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.0,1921,7,1283.0,2,3,2,0,5490.0,2022-06-30,164000.0
239909,Residential,3403 S 8TH ST,14,4520,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1918,12,1365.0,1,6,2,0,3660.0,2022-02-02,180000.0
239984,Residential,3206 S 10TH ST,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1924,7,1169.0,1,4,1,0,4880.0,2022-10-11,150100.0
239998,Residential,3350 S 11TH ST,14,4520,Dplx Bungalow,Brick,1.0,1936,11,2258.0,2,5,3,0,4880.0,2022-09-14,295000.0
240061,Residential,3407 S 12TH ST,14,4520,Dplx Bungalow,Wood,1.0,1927,11,2045.0,2,5,2,0,4636.0,2022-10-17,280000.0
240064,Residential,3421 S 12TH ST,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.0,1927,10,1902.0,2,5,2,0,4636.0,2022-07-21,256500.0
240080,Residential,3421 S 11TH ST,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1927,8,1468.0,1,4,1,0,4636.0,2022-03-09,190000.0
240114,Residential,3431 S 9TH PL,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1926,9,1786.0,1,5,3,0,4712.0,2022-12-21,180000.0
240121,Residential,3410 S 10TH ST,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1928,8,1623.0,1,4,2,0,4636.0,2022-09-14,265000.0
240184,Residential,3457 S 9TH PL,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.0,1927,9,1880.0,2,4,2,0,4514.0,2022-08-30,211000.0
240209,Residential,3456 S 11TH ST,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1928,21,1877.0,1,9,2,0,4514.0,2022-06-02,285000.0
240217,Residential,3466 S 12TH ST,14,4520,Res O/S A & 1/2,Brick,1.0,1929,12,1688.0,1,6,1,0,5856.0,2022-03-31,264000.0
240219,Residential,3477 S 11TH ST,14,4520,Dplx Bungalow,Brick,1.0,1929,9,2448.0,2,4,2,1,7564.0,2022-03-21,260000.0
240222,Residential,3459 S 11TH ST,14,4520,Colonial,Aluminum/Vinyl,2.0,1948,6,1635.0,1,3,3,0,4758.0,2022-06-22,240000.0
240242,Residential,3441 S 8TH ST,14,4520,Dplx Bungalow,Brick,1.0,1927,10,1916.0,2,4,2,0,4392.0,2022-08-09,245000.0
240256,Residential,3255 S 10TH ST,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1925,10,1004.0,1,4,1,0,4880.0,2022-01-28,190000.0
240320,Residential,3208 S 9TH ST,14,4520,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1919,5,1138.0,1,3,1,0,5490.0,2022-05-10,170000.0
240409,Residential,3167 S 11TH ST,14,4520,Dplx Bungalow,Brick,2.0,1928,10,2255.0,2,4,2,0,4880.0,2022-08-31,293000.0
240432,Residential,1009 W OKLAHOMA AV,14,4520,Milwaukee Bungalow,Brick,1.0,1923,8,1945.0,1,4,1,1,4800.0,2022-10-05,230400.0
240448,Residential,3173 S 10TH ST,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.0,1925,8,1978.0,2,4,2,0,3782.0,2022-07-08,265000.0
240475,Residential,3151 S 6TH ST,14,4520,Ranch,Aluminum/Vinyl,1.0,1941,4,711.0,1,2,1,0,4880.0,2022-09-09,171000.0
240480,Residential,3125 S 6TH ST,14,4520,Ranch,Aluminum/Vinyl,1.0,1942,4,711.0,1,2,1,0,4880.0,2022-06-17,170000.0
240492,Residential,3257 S 6TH ST,14,4520,Cape Cod,Aluminum/Vinyl,1.0,1943,5,1198.0,1,3,1,0,4880.0,2022-08-12,220000.0
240503,Residential,3242 S 7TH ST,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.0,1929,11,1990.0,2,5,2,0,4880.0,2022-06-29,240000.0
240522,Residential,3376 S 7TH ST,14,4520,Ranch,Aluminum/Vinyl,1.0,1944,4,762.0,1,2,1,0,4880.0,2022-05-26,210000.0
240524,Residential,3366 S 7TH ST,14,4520,Ranch,Aluminum/Vinyl,1.0,1944,8,766.0,1,4,1,0,4880.0,2022-01-12,137500.0
240525,Residential,3360 S 7TH ST,14,4520,Ranch,Stucco,1.0,1944,18,982.0,1,8,1,0,4880.0,2022-04-22,207000.0
240528,Residential,3344 S 7TH ST,14,4520,Ranch,Aluminum/Vinyl,1.0,1944,4,768.0,1,2,1,0,4880.0,2022-08-30,163000.0
240549,Residential,3371 S 7TH ST,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1929,13,1198.0,1,6,1,1,4880.0,2022-01-03,205000.0
240608,Residential,3343 S 3RD ST,14,4580,Ranch,Aluminum/Vinyl,1.0,1951,4,747.0,1,2,1,0,5040.0,2022-05-31,152000.0
240623,Residential,3445 S 3RD ST,14,4580,Ranch,Aluminum/Vinyl,1.0,1950,10,911.0,1,6,1,0,5040.0,2022-03-28,117500.0
240623,Residential,3445 S 3RD ST,14,4580,Ranch,Aluminum/Vinyl,1.0,1950,10,911.0,1,6,1,0,5040.0,2022-09-29,200000.0
240653,Residential,3413 S 1ST PL,14,4580,Cape Cod,Aluminum/Vinyl,1.0,1953,6,1441.0,1,4,2,0,5400.0,2022-09-08,250000.0
240661,Residential,3455-3457 S 1ST PL,14,4580,Ranch,Aluminum/Vinyl,1.0,1950,4,651.0,1,2,1,0,5400.0,2022-10-27,127000.0
240674,Residential,3408 S 1ST ST,14,4580,Duplex N/S,Aluminum/Vinyl,2.0,1950,8,1484.0,2,4,2,0,5520.0,2022-10-11,210000.0
240683,Residential,3431 S CHASE AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1950,4,759.0,1,2,1,0,5989.0,2022-01-17,150000.0
240685,Residential,3417 S CHASE AV,14,4580,Cape Cod,Brick,1.0,1951,4,878.0,1,2,1,0,5883.0,2022-08-04,218000.0
240782,Residential,420 E MORGAN AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1953,7,1330.0,1,3,2,1,5922.0,2022-09-23,367000.0
240788,Residential,3424 S WHITNALL AV,14,4580,Duplex N/S,Aluminum/Vinyl,2.0,1968,10,2011.0,2,6,2,0,5700.0,2022-06-08,295000.0
240801,Residential,3449 S ADAMS AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1948,4,826.0,1,2,1,0,5160.0,2022-12-14,220000.0
240842,Residential,3449 S TAYLOR AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1948,4,826.0,1,2,1,0,5400.0,2022-05-13,226000.0
240848,Residential,3428 S QUINCY AV,14,4580,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1919,5,912.0,1,2,1,0,4080.0,2022-05-23,241000.0
240849,Residential,3422 S QUINCY AV,14,4580,Ranch,Brick,1.0,1959,5,1143.0,1,3,1,1,7200.0,2022-08-04,255000.0
240862,Residential,3142 S HOWELL AV,14,4580,Cottage,Aluminum/Vinyl,1.0,1897,6,1129.0,1,3,1,1,3180.0,2022-10-27,165000.0
240921,Residential,3135 S QUINCY AV,14,4580,Milwaukee Bungalow,Brick,1.0,1926,14,1706.0,1,7,2,0,4800.0,2022-11-30,370000.0
240965,Residential,3146 S TAYLOR AV,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1926,7,1496.0,1,3,1,1,4800.0,2022-12-02,395000.0
240984,Residential,3141-3143 S PINE AV,14,4580,Duplex O/S,Wood,2.0,1890,10,2355.0,2,5,2,0,7200.0,2022-06-02,500000.0
240996,Residential,3325 S PINE AV,14,4580,Colonial,Aluminum/Vinyl,2.0,1947,6,1327.0,1,2,1,1,5040.0,2022-07-22,306000.0
241044,Residential,3334 S ADAMS AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1947,8,742.0,1,4,1,0,5040.0,2022-03-18,210000.0
241045,Residential,3330 S ADAMS AV,14,4580,Cape Cod,Aluminum/Vinyl,1.0,1947,7,1504.0,1,4,1,1,5040.0,2022-08-12,315000.0
241059,Residential,3347 S ADAMS AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1947,4,791.0,1,2,2,0,5040.0,2022-01-25,228000.0
241087,Residential,3154 S CHASE AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1950,4,680.0,1,2,1,0,5060.0,2022-03-28,189900.0
241155,Residential,236 E OHIO AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1948,8,679.0,1,4,1,0,5040.0,2022-10-07,202000.0
241156,Residential,3261 S AUSTIN ST,14,4580,Duplex N/S,Aluminum/Vinyl,1.0,1949,18,1963.0,2,7,2,0,9384.0,2022-08-31,385000.0
241162,Residential,3219 S AUSTIN ST,14,4580,Ranch,Aluminum/Vinyl,1.0,1948,4,679.0,1,2,1,0,6210.0,2022-10-13,192000.0
241204,Residential,231-233 E OHIO AV,14,4580,Dplx Bungalow,Brick,2.0,1928,10,2163.0,2,4,2,0,4800.0,2022-10-10,324000.0
241218,Residential,129 E OHIO AV,14,4580,Cape Cod,Aluminum/Vinyl,1.0,1952,8,790.0,1,4,1,0,7320.0,2022-03-25,195000.0
241235,Residential,3386 S CHASE AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1950,8,840.0,1,4,1,0,4600.0,2022-02-28,176000.0
241241,Residential,3379 S BURRELL ST,14,4580,Ranch,Brick,1.0,1951,4,1415.0,1,2,2,0,4600.0,2022-12-12,235000.0
241253,Residential,220 E HOLT AV,14,4580,Cape Cod,Aluminum/Vinyl,1.0,1949,4,1120.0,1,2,1,0,6000.0,2022-09-08,239900.0
241257,Residential,3381 S HOWELL AV,14,4580,Dplx Bungalow,Brick,1.0,1925,22,2546.0,2,7,3,0,6000.0,2022-10-03,232000.0
241286,Residential,432 E WARNIMONT AV,14,4620,Duplex N/S,Masonry/Frame,2.0,1957,10,2240.0,2,4,2,0,13824.0,2022-09-01,289900.0
241351,Residential,337-339 E OKLAHOMA AV,14,4580,Dplx Bungalow,Aluminum/Vinyl,2.0,1918,10,2216.0,2,4,2,0,3010.0,2022-06-28,275000.0
241368,Residential,3158 S AUSTIN ST,14,4580,Cape Cod,Aluminum/Vinyl,1.0,1952,6,1263.0,1,4,2,0,4500.0,2022-10-26,251000.0
241404,Residential,3233-3235 S HOWELL AV,14,4580,Duplex N/S,Brick,2.0,1959,8,2072.0,2,4,2,0,4095.0,2022-06-15,290000.0
241414,Residential,321 E EUCLID AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1967,5,1104.0,1,3,1,1,3600.0,2022-09-14,225000.0
241435,Residential,3236 S HOWELL AV,14,4580,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1890,16,1487.0,1,8,2,0,3600.0,2022-01-28,359900.0
241444,Residential,3265--A S GRIFFIN AV,14,4580,Duplex N/S,Brick,1.0,1947,8,1695.0,2,4,2,0,5310.0,2022-07-06,300000.0
241463,Residential,3251 S PINE AV,14,4580,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1910,7,1333.0,1,3,2,0,4560.0,2022-06-03,320000.0
241473,Residential,3252 S TAYLOR AV,14,4580,Colonial,Aluminum/Vinyl,2.0,1947,6,1472.0,1,3,1,1,4680.0,2022-10-28,315000.0
241501,Condominium,"3428 S TAYLOR AV, Unit 2",14,5310,Low Rise 1-3 Stories,,1.0,1970,4,810.0,1,2,1,0,1.0,2022-04-15,99900.0
241502,Condominium,"3428 S TAYLOR AV, Unit 3",14,5310,Low Rise 1-3 Stories,,1.0,1970,4,810.0,1,2,1,0,1.0,2022-10-27,95000.0
241553,Residential,3431 S WHITNALL AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1954,4,818.0,1,2,1,0,8040.0,2022-05-23,200000.0
241554,Residential,3425 S WHITNALL AV,14,4580,Ranch,Brick,1.0,1952,5,864.0,1,3,1,0,7760.0,2022-08-15,199121.0
241582,Residential,3412 S BURRELL ST,14,4580,Cape Cod,Stone,1.0,1935,7,1328.0,1,4,1,0,5240.0,2022-05-31,250500.0
241602,Residential,3400-3402 S CHASE AV,14,4580,Colonial,Aluminum/Vinyl,2.0,1953,23,1716.0,1,12,2,0,4257.0,2022-01-20,287000.0
241650,Residential,3126 S CALIFORNIA ST,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1928,6,1750.0,1,2,2,1,5625.0,2022-05-27,315000.0
241655,Residential,3146 S CALIFORNIA ST,14,4580,Ranch,Aluminum/Vinyl,1.0,1952,4,704.0,1,2,1,0,3750.0,2022-12-30,130000.0
241673,Residential,1433 E OKLAHOMA AV,14,4580,Cape Cod,Aluminum/Vinyl,1.0,1936,4,1068.0,1,2,1,0,3480.0,2022-08-09,168000.0
241677,Residential,1417 E OKLAHOMA AV,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1927,5,990.0,1,2,2,0,3480.0,2022-01-24,169900.0
241693,Residential,3159 S HANSON AV,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1929,5,1072.0,1,3,1,0,3750.0,2022-03-04,195000.0
241703,Residential,1513 E OKLAHOMA AV,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1925,18,1820.0,1,7,2,0,5220.0,2022-06-30,365000.0
241708,Residential,3130 S HANSON AV,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1926,8,1705.0,1,3,2,0,5600.0,2022-11-01,262000.0
241758,Residential,3433 S CALIFORNIA ST,14,4580,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1928,6,974.0,1,3,1,0,3600.0,2022-03-30,295000.0
241770,Residential,1520 E MORGAN AV,14,4580,Cape Cod,Aluminum/Vinyl,1.0,1947,10,897.0,1,6,1,0,5236.0,2022-09-30,175000.0
241785,Residential,1016-1018 E HOLT AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1952,4,672.0,1,2,1,0,6000.0,2022-08-31,130000.0
241786,Residential,1022 E HOLT AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1952,4,775.0,1,2,2,0,7200.0,2022-10-27,209900.0
241807,Residential,805 E HOLT AV,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1929,12,1418.0,1,6,2,0,4200.0,2022-03-25,367000.0
241812,Residential,835 E HOLT AV,14,4580,Cape Cod,Aluminum/Vinyl,1.0,1953,6,1448.0,1,4,2,0,5400.0,2022-09-30,275000.0
241829,Residential,1115 E HOLT AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1953,5,968.0,1,3,1,0,5928.0,2022-05-02,213000.0
241844,Residential,3276 S LOGAN AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1948,4,826.0,1,2,1,0,4920.0,2022-05-13,245000.0
241876,Residential,3260 S LENOX ST,14,4580,Milwaukee Bungalow,Brick,1.0,1928,8,1791.0,1,3,2,0,4920.0,2022-05-03,415000.0
241882,Residential,3228 S LENOX ST,14,4580,Duplex N/S,Brick,1.0,1954,7,1773.0,2,3,2,0,5040.0,2022-04-05,320000.0
241884,Residential,3218 S LENOX ST,14,4580,Milwaukee Bungalow,Brick,1.0,1929,19,1666.0,1,8,2,1,5080.0,2022-09-16,420000.0
241903,Residential,3215 S LENOX ST,14,4580,Dplx Bungalow,Brick,1.0,1929,10,2157.0,2,4,3,0,4920.0,2022-10-18,360000.0
241916,Residential,3278 S PINE AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1942,4,826.0,1,2,1,1,4960.0,2022-03-25,250000.0
241921,Residential,3250 S PINE AV,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1928,7,1335.0,1,3,1,0,4960.0,2022-07-25,370000.0
241930,Residential,3202 S PINE AV,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1926,7,1416.0,1,3,1,0,5580.0,2022-04-08,280000.0
241957,Residential,3134 S HERMAN ST,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,2.0,1926,9,1785.0,1,4,2,0,3720.0,2022-07-15,357500.0
241975,Residential,3149 S HERMAN ST,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1926,14,2073.0,1,7,2,0,3660.0,2022-08-08,399900.0
241978,Residential,3161 S HERMAN ST,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1926,13,1512.0,1,6,2,0,3936.0,2022-01-20,273000.0
242038,Residential,3158 S PINE AV,14,4580,Milwaukee Bungalow,Fiber Cement/Hardiplank,1.0,1926,6,1570.0,1,3,2,0,3720.0,2022-04-08,395000.0
242063,Residential,3450 S LOGAN AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1942,4,792.0,1,2,1,0,4148.0,2022-08-19,176000.0
242074,Residential,3450 S LENOX ST,14,4580,Cape Cod,Aluminum/Vinyl,1.0,1963,6,1277.0,1,4,2,0,3690.0,2022-06-24,351000.0
242107,Residential,3520 S PINE AV,14,4620,Cape Cod,Aluminum/Vinyl,1.0,1949,9,1178.0,1,5,2,0,5580.0,2022-06-03,340000.0
242116,Residential,3521 S LOGAN AV,14,4620,Duplex O/S,Aluminum/Vinyl,1.0,1936,8,1469.0,2,3,2,0,5952.0,2022-05-26,293500.0
242123,Residential,3520 S LOGAN AV,14,4620,Cape Cod,Aluminum/Vinyl,1.0,1951,5,1407.0,1,3,1,1,5904.0,2022-05-02,290000.0
242177,Residential,3311-3315 S CLEMENT AV,14,4580,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1911,5,1180.0,1,2,2,1,8250.0,2022-07-21,125000.0
242197,Residential,3261-3263 S KINNICKINNIC AV,14,4610,Dplx Bungalow,Aluminum/Vinyl,2.0,1929,10,2134.0,2,4,2,0,4800.0,2022-05-03,440000.0
242207,Residential,3270-3272 S SPRINGFIELD AV,14,4610,Dplx Bungalow,Aluminum/Vinyl,2.0,1928,10,2134.0,2,4,2,0,4800.0,2022-05-31,315000.0
242208,Residential,3264-3266 S SPRINGFIELD AV,14,4610,Dplx Bungalow,Aluminum/Vinyl,2.0,1928,10,2134.0,2,4,2,0,4800.0,2022-05-25,388800.0
242219,Residential,3223-3225 S SPRINGFIELD AV,14,4610,Dplx Bungalow,Aluminum/Vinyl,2.0,1929,10,2131.0,2,4,2,0,4080.0,2022-07-14,290000.0
242239,Residential,3260 S DAYFIELD AV,14,4610,Duplex O/S,Aluminum/Vinyl,1.0,1933,8,1613.0,2,3,2,0,4800.0,2022-08-02,295000.0
242271,Residential,3328 S SPRINGFIELD AV,14,4610,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1929,9,1716.0,1,4,2,1,4800.0,2022-08-03,375000.0
242279,Residential,3312-3314 S DAYFIELD AV,14,4610,Colonial,Aluminum/Vinyl,2.0,2022,14,1810.0,1,6,2,1,4800.0,2022-03-22,85000.0
242307,Residential,3301 S DAYFIELD AV,14,4610,Ranch,Aluminum/Vinyl,1.0,1952,9,971.0,1,4,1,0,5600.0,2022-09-22,259900.0
242315,Residential,3334 S ELLEN ST,14,4610,Ranch,Aluminum/Vinyl,1.0,1953,4,729.0,1,2,1,0,6160.0,2022-09-11,231000.0
242320,Residential,3295 S ELLEN ST,14,4610,Contemporary,Aluminum/Vinyl,3.0,2007,0,1955.0,1,6,3,1,4600.0,2022-02-14,431000.0
242344,Residential,2324 E FERNWOOD AV,14,4600,Milwaukee Bungalow,Aluminum/Vinyl,2.0,1924,15,2062.0,1,8,2,0,5200.0,2022-06-10,450000.0
242358,Residential,2341 E EUCLID AV,14,4600,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1915,7,1715.0,1,3,2,0,3900.0,2022-07-07,415000.0
242382,Residential,2353 E OKLAHOMA AV,14,4600,Duplex O/S,Aluminum/Vinyl,1.0,1912,15,1631.0,2,6,2,0,3510.0,2022-07-26,245000.0
242383,Residential,2348 E EUCLID AV,14,4600,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1916,6,1263.0,1,2,2,0,3510.0,2022-10-26,305000.0
242404,Residential,2240 E EUCLID AV,14,4600,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1919,8,1356.0,1,3,2,0,1800.0,2022-02-11,162500.0
242422,Residential,3286 S SWAIN CT,14,4600,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1926,8,1559.0,1,4,2,0,4520.0,2022-07-01,362500.0
242453,Residential,3332 S KINNICKINNIC AV,14,4600,Milwaukee Bungalow,Brick,1.0,1926,14,2459.0,1,6,2,0,4400.0,2022-08-11,405000.0
242507,Residential,2008 E EUCLID AV,14,4610,Colonial,Aluminum/Vinyl,2.0,1927,11,2996.0,1,6,3,1,5080.0,2022-04-27,310000.0
242515,Residential,1905--A E EUCLID AV,14,4610,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1898,7,1213.0,1,3,2,0,7200.0,2022-12-22,308000.0
242541,Residential,1931 E HILLCREST AV,14,4610,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1926,5,880.0,1,2,1,0,3540.0,2022-04-20,220000.0
242558,Residential,3163 S KINNICKINNIC AV,14,4610,Cape Cod,Aluminum/Vinyl,1.0,1962,6,1307.0,1,4,1,0,3600.0,2022-07-06,235000.0
242562,Residential,2042 E FERNWOOD AV,14,4610,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1926,6,899.0,1,2,1,0,3540.0,2022-06-02,250000.0
242581,Residential,1826 E FERNWOOD AV,14,4610,Colonial,Aluminum/Vinyl,2.0,1954,4,1078.0,1,2,1,0,4720.0,2022-03-02,245000.0
242596,Residential,1917 E FERNWOOD AV,14,4610,Ranch,Aluminum/Vinyl,1.0,1953,4,669.0,1,2,1,0,5400.0,2022-12-08,175000.0
242645,Residential,3460 S ALABAMA AV,14,4580,Cape Cod,Aluminum/Vinyl,1.0,1951,14,1482.0,1,8,1,1,4800.0,2022-02-25,260000.0
242655,Residential,3406 S ALABAMA AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1943,4,689.0,1,2,1,0,4800.0,2022-11-04,185000.0
242689,Residential,3451 S IOWA AV,14,4580,Ranch,Aluminum/Vinyl,1.0,1943,4,689.0,1,2,1,0,4920.0,2022-09-27,167500.0
242733,Residential,2110 E VOLLMER AV,14,4610,Res O/S 2sty +,Aluminum/Vinyl,2.0,1913,5,1080.0,1,1,1,1,3750.0,2022-07-18,199900.0
242767,Residential,2232 E MORGAN AV,14,4610,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1923,4,1239.0,1,3,2,0,4880.0,2022-02-03,200000.0
242788,Residential,2245 E VOLLMER AV,14,4610,Res O/S A & 1/2,Stucco,1.0,1922,6,1589.0,1,3,1,1,3750.0,2022-09-18,320000.0
242797,Residential,2223 E MORGAN AV,14,4610,Cape Cod,Aluminum/Vinyl,1.0,1953,6,1112.0,1,4,2,0,6273.0,2022-04-21,340000.0
242804,Residential,2251-2253 E MORGAN AV,14,4610,Dplx Bungalow,Aluminum/Vinyl,1.0,1925,10,1805.0,2,4,2,0,3690.0,2022-09-15,325000.0
242812,Residential,3523 S ELLEN ST,14,4610,Colonial,Aluminum/Vinyl,2.0,1950,8,1474.0,1,4,2,0,5400.0,2022-03-18,202000.0
242827,Residential,3481-3483 S ELLEN ST,14,4610,Colonial,Fiber Cement/Hardiplank,2.0,2022,6,1760.0,1,3,2,1,5175.0,2022-03-31,410000.0
242850,Residential,2122 E HOLT AV,14,4610,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1914,7,1271.0,1,2,1,0,6000.0,2022-06-29,251000.0
242958,Residential,2719 E OKLAHOMA AV,14,4600,Duplex O/S,Stucco,2.0,1924,8,1728.0,2,3,2,0,2580.0,2022-02-01,295000.0
243034,Residential,3341 S ILLINOIS AV,14,4600,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1919,6,1323.0,1,3,2,0,3600.0,2022-06-09,325000.0
243057,Residential,3302 S ILLINOIS AV,14,4600,Colonial,Aluminum/Vinyl,2.0,1905,8,1496.0,1,3,1,1,4410.0,2022-09-22,400000.0
243059,Residential,3324 S ILLINOIS AV,14,4600,Milwaukee Bungalow,Asphalt/Other,1.0,1924,6,1140.0,1,3,1,0,3060.0,2022-06-28,285000.0
243064,Residential,3364 S ILLINOIS AV,14,4600,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1918,6,1234.0,1,2,2,1,3300.0,2022-08-29,295000.0
243094,Residential,3460 S INDIANA AV,14,4600,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1926,6,1040.0,1,3,1,0,4800.0,2022-09-30,300000.0
243180,Residential,3145 S NEW YORK AV,14,4600,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1922,8,1452.0,1,3,2,0,3600.0,2022-08-24,421000.0
243204,Residential,3279 S NEW YORK AV,14,4600,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1925,12,1721.0,1,7,1,2,4200.0,2022-04-01,444000.0
243206,Residential,2426 E OHIO AV,14,4600,Ranch,Aluminum/Vinyl,1.0,1952,5,1056.0,1,3,1,0,7080.0,2022-11-02,282000.0
243226,Residential,3204 S PENNSYLVANIA AV,14,4600,Dplx Bungalow,Aluminum/Vinyl,1.0,1923,10,1862.0,2,4,2,0,4800.0,2022-08-03,350000.0
243249,Residential,3270 S NEW YORK AV,14,4600,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1913,15,2041.0,1,7,2,0,7200.0,2022-05-12,455000.0
243281,Residential,3137 S DELAWARE AV,14,4600,Duplex O/S,Aluminum/Vinyl,1.0,1901,9,1677.0,2,3,2,0,3600.0,2022-05-26,251000.0
243305,Residential,2420 E HOLT AV,14,4600,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1922,5,1199.0,1,3,1,0,3600.0,2022-03-28,315000.0
243320,Residential,3310 S PENNSYLVANIA AV,14,4600,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1905,7,1228.0,1,4,1,1,3600.0,2022-09-07,380000.0
243326,Residential,3313 S DELAWARE AV,14,4600,Milwaukee Bungalow,Aluminum/Vinyl,1.0,1916,5,1338.0,1,2,1,1,3600.0,2022-02-28,300000.0
243556,Residential,3631-3633 S KANSAS AV,14,4620,Duplex N/S,Aluminum/Vinyl,1.0,1970,9,2148.0,2,5,2,0,3960.0,2022-04-07,275000.0
243557,Residential,3627 S KANSAS AV,14,4620,Dplx Bungalow,Aluminum/Vinyl,1.0,1923,18,1617.0,2,8,2,0,3600.0,2022-01-21,230000.0
243574,Residential,3665 S ALABAMA AV,14,4620,Ranch,Aluminum/Vinyl,1.0,1950,4,704.0,1,2,1,1,3600.0,2022-05-09,215000.0
243586,Residential,3730 S BRUST AV,14,4620,Res O/S A & 1/2,Asphalt/Other,1.0,1924,10,1298.0,1,6,2,1,3600.0,2022-02-14,301000.0
243589,Residential,3712 S BRUST AV,14,4620,Cape Cod,Stone,1.0,1949,5,1118.0,1,2,2,0,4920.0,2022-08-24,231000.0
243602,Residential,3649 S KANSAS AV,14,4620,Ranch,Aluminum/Vinyl,1.0,1952,5,1012.0,1,3,1,0,3600.0,2022-05-02,225000.0
243616,Residential,3725-3729 S KANSAS AV,14,4620,Duplex N/S,Brick,2.0,1958,8,2240.0,2,4,2,0,7200.0,2022-12-01,290000.0
243631,Residential,3658 S ALABAMA AV,14,4620,Ranch,Brick,1.0,1959,6,1530.0,1,3,1,2,6000.0,2022-06-09,284000.0
243659,Residential,1633 E SAVELAND AV,14,4620,Res O/S A & 1/2,Aluminum/Vinyl,1.0,1923,16,1609.0,1,6,1,1,2800.0,2022-06-16,290000.0
243661,Residential,3759 S ALABAMA AV,14,4620,Cape Cod,Brick,1.0,1951,10,1102.0,1,6,1,0,3600.0,2022-01-31,189900.0
